id,geometry,buildstart,opening,closure,length,city_id
1728,"LINESTRING(2.361796744103 48.8513708855772,2.35623750842961 48.8459448811684,2.35224530565341 48.8429492784365,2.35187220258172 48.8407147367746,2.35056634195161 48.8385537664896,2.35280496032379 48.8356805139017,2.35552717478893 48.8315564228383,2.35728075919303 48.8260791452711,2.35862393021833 48.8217804140713,2.36045213523289 48.8190535991199,2.36470551016507 48.8198888555008,2.36974240152645 48.8216575877636)",,1931,999999,4727,95
1731,"LINESTRING(2.358570679613 48.8217391472225,2.36222708964209 48.810339573971)",,1942,999999,1296,95
1733,"LINESTRING(2.40367326257663 48.914372149362,2.41076222080341 48.9208939953255)",,1987,999999,892,95
1725,"LINESTRING(2.35218347614347 48.8429172732334,2.35184673480146 48.840670035965,2.35065280499524 48.8385704563021,2.35276083728942 48.8356517716265,2.35555911027876 48.8315749059034)",1930,1930,1931,1358,95
1813,"LINESTRING(2.28814253158274 48.8324571017152,2.2966169464639 48.8373184630229,2.3013688040073 48.8396062427822,2.3077926114166 48.8414305998466,2.31254446894866 48.8428205415854,2.31751631988942 48.8443841799359,2.32006824345768 48.845137025527,2.32455610891282 48.8436892356743,2.32640405358921 48.8430232383149,2.32851599027265 48.845339712785,2.32794400753912 48.8480324797152,2.32684404051793 48.8517384167094,2.32574407349674 48.8555598769501,2.32521131596923 48.8566208870953,2.32463933311323 48.8569103736354,2.32323137532424 48.8584735720363,2.32107543996133 48.8607314390997,2.31918349675468 48.8626434573801,2.32217540706188 48.8662904266104,2.32525531471671 48.8701975987302,2.32793923447136 48.8756986334094,2.33308708014147 48.8763641961611,2.33854291656797 48.8759880096079)",,1910,1930,8048,95
1751,"LINESTRING(2.25686132177759 48.8379519051042,2.24366379211648 48.8337271477764,2.23731743905645 48.8317807913813,2.23089896835046 48.8296919345475)",,1934,999999,2116,95
1735,"LINESTRING(2.29598872226239 48.8471248733711,2.2994219498014 48.8501183635238,2.30191103977552 48.8518691899008,2.30607382824726 48.8546929744301,2.31032244732262 48.8575730705554,2.31495730450584 48.8609612067936,2.3224245744089 48.8662123648049,2.32551447920511 48.8694870015449,2.33135096601035 48.8704467682537)",,1913,999999,3748,95
1754,"LINESTRING(2.31905929875958 48.8476773775406,2.32158341644688 48.8489112694373,2.32612682829901 48.8509993249146,2.32951635777653 48.851948412255)",,1923,999999,907,95
1734,"LINESTRING(2.28590361638183 48.846503560543,2.29538790744033 48.8470401493505,2.29594580691955 48.8471248733711)",1913,1913,1937,741,95
1815,"LINESTRING(2.33716736507128 48.8824252596628,2.3379585506286 48.8845352747029,2.33883764570101 48.8897087704362,2.33971674076216 48.8912115850626,2.34200238794148 48.8928877480908,2.34472758264002 48.8924831621652)",,1912,1930,1455,95
1738,"LINESTRING(2.29601177315635 48.8471535843105,2.29386600594728 48.8446682881476,2.29176315408094 48.8426912599369,2.28790077309128 48.8411095811767,2.28215011697174 48.8387934614456,2.27863105891458 48.8369291897658,2.27837356683528 48.8363642452459)",,1937,999999,1812,95
1756,"LINESTRING(2.33492671893714 48.8529537463369,2.34019130726861 48.8521470394449)",,1926,999999,397,95
1739,"LINESTRING(2.4000807068409 48.8326796284604,2.3978491089461 48.8317473875062,2.40621760112342 48.8264078552384,2.4136419556807 48.8215481037381)",,1942,999999,1816,95
1740,"LINESTRING(2.41375314461868 48.8215388283415,2.42027627704374 48.8155482525901,2.42182122943078 48.8150113264115,2.42598401796161 48.8136831159091,2.43469583284883 48.8090199705576)",,1970,999999,2112,95
1741,"LINESTRING(2.4347378210775 48.8090230237349,2.44559540317374 48.8033418792393)",,1972,999999,1017,95
1817,"LINESTRING(2.35935925060238 48.8977436868958,2.35997461714061 48.8902590441923,2.35588682508717 48.8903746456529,2.34208503253004 48.8928889112134,2.33966752110632 48.8912127482242,2.33870051653003 48.8896521321637,2.33795328572464 48.8845653417158,2.33711814586135 48.8822826206911,2.33768955764771 48.8809240668716,2.33676650783468 48.8789584343219,2.34019497858662 48.8759809320219,2.33856865272023 48.8759520233648,2.33250289675078 48.8763567430587,2.32793160240351 48.8756918446918,2.32511849826116 48.8703438383406,2.32217352979168 48.8661514361791,2.31922797391627 48.8626237637019,2.32467836333606 48.8568112362744,2.32520582037046 48.8565798779318,2.32863106482534 48.8453309117057,2.32643332719707 48.8430174725256,2.32010384271621 48.8451580761383,2.30137911793327 48.8396328179908,2.29258816726539 48.8355535713826,2.28806082782242 48.8324290634517)",,1930,999999,12444,95
1737,"LINESTRING(2.33141534067866 48.8705027485993,2.33849637247093 48.8717165434783,2.34347455239694 48.8714342682284,2.34871022440228 48.870587432916,2.35330216622043 48.8695429829642,2.35861898360716 48.8684277942234,2.36286760268251 48.867609137803,2.3666012376215 48.8633744942115,2.36733079852976 48.8606359006268,2.36814619006608 48.857445391233,2.36977697313884 48.8532663633529,2.37604261345547 48.8512896746373,2.38415361352057 48.8501318635505,2.38711477226602 48.847081891563,2.39016176171936 48.8442859206998,2.39565492583532 48.8397108993998,2.40247846557048 48.8370839991751,2.40629793121735 48.8352479118535,2.40007520630425 48.832649027067)",1931,1931,999999,8104,95
1760,"LINESTRING(2.35186952474555 48.846520990309,2.35243303265784 48.8445740826688,2.35225693642272 48.8429052444453)",,1930,1931,406,95
1746,"LINESTRING(2.2866787901466 48.863089937214,2.29381843733199 48.8647029853303,2.30059749628714 48.8649876354869,2.30968431999125 48.8686879401439,2.31004490876191 48.8721033630442,2.31444408532184 48.8737161206301,2.31992502661024 48.8747122096383,2.32208855604847 48.8744750473888)",,1923,999999,3163,95
1747,"LINESTRING(2.32208855604847 48.8744276148051,2.32836279146235 48.8735738205796,2.33362737979385 48.8729097483357)",,1923,999999,863,95
1762,"LINESTRING(2.25813390992244 48.845744426872,2.23886898327987 48.8419682790743)",,1980,999999,1475,95
1749,"LINESTRING(2.33377634976432 48.872930331739,2.33875246751148 48.8722188162697)",,1928,999999,374,95
3277,"LINESTRING(-1.5734115 47.1825149,-1.573608 47.1824669,-1.5737235 47.1824396,-1.5739023 47.1824031,-1.5748985 47.1822069)",,2007,999999,118,265
1736,"LINESTRING(2.28593423464736 48.846556986507,2.27829530337584 48.846133360159,2.27683618167455 48.8461051182682,2.27391793827189 48.8474042284667,2.27168634035493 48.8468676435606,2.26872518160948 48.8473195049187,2.26378991702632 48.8480255301272,2.25872590639241 48.8479690484786,2.25766906953851 48.8454777849059,2.26147248842358 48.8452578543359,2.26713731387966 48.8453990659831,2.27160050966921 48.8467829190974)",1913,1913,1937,3414,95
1764,"LINESTRING(2.34782902474365 48.8577119363574,2.34955476772399 48.8572948414754,2.3515270454262 48.8575497332038,2.35173836088654 48.857943654234,2.3537810770755 48.8617668443611,2.35585901250855 48.8654275648739,2.3595570331729 48.8647093433623,2.36501601607912 48.8679991767139,2.3711091675286 48.8698989872587,2.37695556211204 48.8720302322081,2.38526730382324 48.8738370861661,2.38695782763202 48.8746246687937,2.38857791286398 48.8747404887126,2.38931751701145 48.8750647830709,2.39354382634465 48.8768483644587,2.39854495906872 48.8754354026189,2.40661016613262 48.8771263194996)",,1935,999999,5390,95
1892,"LINESTRING(139.481754866217 35.5169955809996,139.481327394954 35.5164256521158,139.480964004352 35.5160708465749,139.480350463143 35.5155506433716,139.479839178811 35.5151677716576,139.479419925647 35.5149014250345,139.478570946223 35.514404662847,139.478054549037 35.514113343414,139.476679567633 35.5133004146299,139.476132493399 35.5129882823309,139.475605870531 35.5127260902716,139.475314438437 35.5125845894331,139.474460593599 35.5122183508268,139.473811262488 35.5120269072468,139.472974045203 35.5118053632469,139.471844106808 35.5116264042162,139.471097631674 35.5115140343926,139.47007506301 35.5114599303466,139.46879319106 35.511386812743,139.465996465719 35.511266118855,139.463747963959 35.5111442923907,139.46209140272 35.511052731248,139.461259277928 35.5109749920334,139.460170242289 35.5108085168028,139.459715199223 35.510733602838,139.458201797592 35.5103756796003)",1976,1976,999999,2353,114
1138,"LINESTRING(-74.0457380126377 4.75631838990857,-74.0465570382905 4.75165151325349,-74.0470098676417 4.74804293071571,-74.0476109893273 4.74444399302952,-74.0487183185891 4.73772816146419,-74.0500154757246 4.73006635817448,-74.0510971673673 4.72337956188454,-74.0518748376059 4.71897936094736,-74.0538996683388 4.70686096263272,-74.0550702735672 4.69957719807967,-74.0571799199435 4.68694906706575,-74.0584601943625 4.67897688595863,-74.0607890475577 4.66582021824097)",2000,2001,999999,10146,21
1666,"LINESTRING(139.699622725016 35.6900304976089,139.70076389338 35.6860114268452,139.70076389338 35.685667838838,139.700606490838 35.6852922874662,139.700419575333 35.6850126203942,139.698855874441 35.6836675924015,139.695522791664 35.6810659045956,139.694922663017 35.6805548496983,139.694662519954 35.6801850574096,139.693670724584 35.6787719067944,139.692948109986 35.6776604577874,139.691127108665 35.6740811948839,139.690834447734 35.6733283405518,139.690151572229 35.6707131071835,139.689761357654 35.6701847668084,139.689306107303 35.6698413436802,139.688606972864 35.6695639623871,139.68768021327 35.6694979190745,139.687029855632 35.6695903797001,139.684802380427 35.6699734297828,139.683729290347 35.6701583498088,139.682867566488 35.6701979754718,139.681859512184 35.6700262641291,139.681011855225 35.6697362076746,139.680231857612 35.6693597748687,139.679680814156 35.6690648924703,139.678965420783 35.6686789776548,139.674136515143 35.6661824752974,139.672705728397 35.6652446154852,139.671405013162 35.6643463732398,139.670461994593 35.6637123137979,139.668369372837 35.6622341727988,139.667299618114 35.6614891909247,139.665809602585 35.660410506924,139.665093248977 35.659890560512,139.664214521722 35.6593473294545,139.663517270869 35.6590058679394,139.662829571395 35.6587575313838,139.662275591254 35.6585324757041,139.660814229882 35.6581134048233,139.658206702443 35.6573451026194,139.654261981841 35.6562275587681,139.65233412232 35.6556389726722,139.650408346559 35.6551013441205,139.64972673387 35.6548475782529,139.648172772761 35.6541361840699,139.646882298104 35.6535429384942,139.645121116396 35.6530842152252,139.637723161622 35.6515062359859,139.636567231171 35.6511680935191,139.634902691365 35.6506796629885,139.627597210864 35.6484629023677,139.621031525978 35.6465466697958,139.616222855382 35.6451940073783,139.61053567764 35.6434279969701,139.607067886317 35.6425637648902,139.602212978494 35.6410231540802,139.60128823415 35.6407976963471,139.586451035822 35.6364101412891,139.583682925322 35.635611145869,139.582191286851 35.6351250547281,139.580805146815 35.6344846216836,139.579048132554 35.6335827131489,139.577661016025 35.6326056340931,139.576828746107 35.6317412849616,139.575904001764 35.6308393454842,139.575071731847 35.6295615804582,139.571511466284 35.6242999799206,139.569939400904 35.621932146693,139.568370199202 35.6194349655636,139.567828508437 35.6188468176339,139.567089887064 35.6183387093072,139.566055474651 35.6178352537601,139.564483409241 35.6172338573174,139.562217785596 35.6162565784427,139.561554379198 35.6159853101797,139.560862839831 35.6157426290247,139.559681771859 35.6155922763832,139.557686538277 35.6155424055665,139.54691326729 35.6154672291963,139.545896048492 35.6153544643684,139.543399238769 35.6150913458223,139.539284126408 35.6147154606819,139.531053901716 35.6145275174434,139.529481836306 35.6146026947941,139.5278172965 35.614785767571,139.526612265169 35.6149360681816,139.526152756665 35.614903403467,139.525190827241 35.6148216613422,139.524285163713 35.6145626709913,139.523485130429 35.6141925010591,139.523008625875 35.6138509181424,139.522514082955 35.6134607327619,139.522118005312 35.6130248031004,139.521020425535 35.6117834959446,139.520049443965 35.6108813313244,139.518801039089 35.6100919289475,139.517413922559 35.6095280653293,139.51436226642 35.6084003262624,139.512743963812 35.6077236751366,139.511588033362 35.6071973869791,139.510200916861 35.6058064658811,139.508767563105 35.6047162675819,139.506560583032 35.6030346381461,139.504988517651 35.6017940235189,139.5024454707 35.5996510984182,139.501243303051 35.5983352387822,139.500549744786 35.5964554017697,139.499994898175 35.594049145974,139.499440051563 35.5926203973571,139.497035716456 35.5886724069111,139.496110972084 35.5875443738408,139.49500127889 35.5867171394923,139.493244264629 35.5860027029504,139.489961422186 35.5848370296418,139.487372138007 35.5843481938515,139.481546248613 35.5831072895988,139.478725778356 35.5825432358491,139.4772924246 35.5818287620667,139.475859070872 35.5805878187615,139.474610666563 35.5782562975696,139.472160094038 35.5744956364384,139.470957926389 35.5731041470689,139.469894470392 35.5719006773161,139.469062200475 35.570546752237,139.4677675584 35.5683277699792,139.467074000136 35.5671994503431,139.466056781338 35.5661839490973,139.464669664837 35.5653941058882,139.463929869346 35.5644161939935,139.462364371097 35.5615994581094,139.461855761712 35.5600949020919,139.461532101179 35.5583270126696,139.461393389526 35.5564838523875,139.461300915101 35.5547911168433,139.460653594063 35.5536626066145,139.459636375266 35.5521955195788,139.458896579802 35.5513679201735,139.457833123778 35.5508788801474,139.456184356122 35.5503681487944,139.45484347682 35.5502552922603,139.452901513679 35.5499919597335,139.452023006563 35.5498038645354,139.450497178381 35.548938620966,139.449757382889 35.5484119463871,139.447260573209 35.5465309376036,139.446243354411 35.5454023111045,139.444948712336 35.5438974510785,139.443931493538 35.5425430528967,139.443237935274 35.5415272392615,139.442544377009 35.5391569573842,139.44231319093 35.5380282271205,139.441804581546 35.5366361045766,139.440602413897 35.5352439578727,139.437735706413 35.5320833189295,139.431771105366 35.5256111458974,139.42870867956 35.5220186446377,139.425703260423 35.5185187816324,139.42242041798 35.5148682242988,139.414683327893 35.5062658836666,139.408117643052 35.4989389057191,139.405343410023 35.495701548213,139.401968093154 35.4914852591244,139.400396027745 35.4895276211314,139.399933655588 35.488435840753,139.399843391715 35.4870338595332,139.399889628942 35.4828547661084,139.399982103368 35.4786001504918,139.399949562147 35.4768273781639,139.398839868924 35.4628944529267,139.398608682845 35.4620659326895,139.39791512458 35.4608607971125,139.395327396422 35.4568737255574,139.39440265205 35.4555555225174,139.390749911875 35.452617735182,139.380570762599 35.4443894141156,139.379229883297 35.4435230344428,139.378443850607 35.4432216827988,139.376640599119 35.4428449916662,139.374513687126 35.4423176211213,139.36637593686 35.4405094672821,139.364988820331 35.4399067403144,139.3637794315 35.4387769798002,139.358323439837 35.4335028523229,139.354686097291 35.4297039954621,139.354131250679 35.4287244304034,139.35057098493 35.4232235745243,139.35015485 35.4223569670902,139.343959062846 35.4176093000455,139.340094128491 35.4146102410148,139.338059690925 35.4133667118966,139.33718118378 35.4127637817783,139.336117727784 35.4115202241542,139.33519298344 35.4102012784399,139.33422200187 35.4091461063245,139.333066071448 35.4084677740956,139.318839416403 35.3987598359091,139.317914672031 35.3981191064135,139.313106001434 35.3958199762853,139.299844281924 35.3893020931545,139.298364690969 35.3885858993874,139.284077390776 35.3834969710771,139.280470887799 35.3821021717074,139.277393740855 35.3808165753117,139.276653945363 35.3803264971367,139.272862493536 35.3752747486107,139.271382902581 35.373351985097,139.270735581543 35.3728241596557,139.269487176667 35.3719193079971,139.268053822939 35.3712029599099,139.261842970679 35.3678727693962,139.261103175187 35.3675334303965,139.252549289962 35.3650071952414,139.246677163369 35.3631218936088,139.245567470146 35.3628579478696,139.244457776923 35.3628579478696,139.243070660393 35.3631218936088,139.239695343525 35.3645547268631,139.238909310834 35.3648186670665,139.237892092036 35.3648186670665,139.236921110495 35.3647809613692,139.235626468154 35.364667844347,139.230632848677 35.3656104826036,139.230078002066 35.3658744193552,139.229107020495 35.3666285195745,139.228552173883 35.3676465437065,139.227072582928 35.3694186291532,139.225731703626 35.3702481025902,139.223604791605 35.3716431068648,139.222495098411 35.3721709400421,139.221292930733 35.3723217488823,139.219628390926 35.3722840467016,139.212739045606 35.3721332378098,139.209687389271 35.3715677018705,139.2049711931 35.3709267563447,139.200671131859 35.3701349930963,139.199099066479 35.370021883425,139.198035610482 35.3700972898823,139.196602256726 35.3703612119631,139.185828985083 35.3739052247497,139.18448810578 35.374244536949,139.183285938103 35.3743199394728,139.176211643861 35.3743953419261,139.170940601051 35.3755263703829,139.169322298443 35.3752247643859,139.167149149224 35.3739052249203,139.165993218773 35.3731134908797,139.164236204512 35.3713037839172,139.163218985743 35.3702481027796,139.162941562437 35.3690038894334,139.162700131064 35.3667018947891,139.162422707758 35.3661363207934,139.161775386721 35.3654953321372,139.161035591229 35.3650428665065,139.159694711927 35.36432645739,139.15904739089 35.3635346293867,139.158677493158 35.3619886570996,139.159186102543 35.3609328541342,139.159787186353 35.359801621346,139.160249558539 35.3584818297361,139.159972135233 35.357162016554,139.159001153662 35.3562569893276,139.157983934893 35.3553142418516,139.156966716096 35.3548240088165,139.155764548446 35.3539566661575,139.154747329678 35.3525613562384,139.15373011088 35.3512791583028,139.153171433107 35.3500692403199,139.149472455705 35.3471653203648,139.148270288056 35.3466373237088,139.146374562142 35.3465618953283,139.144941208386 35.3465618953283,139.142536873088 35.3460338947283,139.140964807678 35.3453173169588,139.13777443969 35.3439218577947,139.136017425429 35.3431298297065,139.131578652564 35.3399616397214,139.130700145419 35.3389432665658,139.130653908192 35.337774007476,139.130977568725 35.3366424503086,139.13245715968 35.3335871668369,139.137059890098 35.3239335594858,139.142007272347 35.3132190158053,139.142377170079 35.3115588890724,139.143111381511 35.3073122389469,139.144775921346 35.2978030848796,139.145192056305 35.2965577557558,139.145839377343 35.2950105019766,139.148521136098 35.2885570026433,139.149584592095 35.2871983056372,139.150740522545 35.2862170102929,139.152451299579 35.2847073019152,139.154624448798 35.2827446389502,139.155040583757 35.2820275002288,139.15517929541 35.2813103551563,139.15517929541 35.2802912433328,139.154948109332 35.2788191702908,139.154393262947 35.2739498149517,139.154393262947 35.2725153753946,139.154624449026 35.2710809104358,139.155502956165 35.2625690625443,139.156751361041 35.2591711872809,139.156912234444 35.2585633822209,139.156726552753 35.2580151480896,139.155848045655 35.2569186686876,139.155401361844 35.256461428714)",1927,1927,999999,82543,114
1759,"LINESTRING(2.35556395047851 48.8316115043752,2.35736689168638 48.8261043117251,2.35852077406093 48.8217835903783,2.36061218585309 48.8191244997792,2.36472289182873 48.8199792228532)",1930,1930,1931,1764,95
1748,"LINESTRING(2.2600920089468 48.8429516469877,2.25684671476134 48.8379678424328)",,1923,999999,603,95
1755,"LINESTRING(2.32958847542261 48.851948412255,2.33499729904625 48.8528500285659)",,1925,999999,409,95
1750,"LINESTRING(2.33868034986546 48.8722188162697,2.3435122323018 48.8714124198419,2.3487768206333 48.8706060104168,2.35332023248537 48.8695624024505,2.35865693846296 48.8684238962106,2.36305611502289 48.8675699995337,2.36925445061405 48.8643976989022,2.37480750952992 48.8609817499333,2.37978362727708 48.858040051497,2.38533668621159 48.8548134737698,2.38959162746065 48.8522035896496,2.39586586287459 48.8489766357355,2.40137760611623 48.8517313026045,2.40606525326046 48.8526329228251,2.41046442980172 48.8533921693634)",,1933,999999,6238,95
1752,"LINESTRING(2.41058010993677 48.8535090772546,2.42377763957921 48.8557867424663,2.43582128686575 48.8579694077248,2.44166281638454 48.8625242286594)",,1937,999999,2581,95
1745,"LINESTRING(2.2867959895236 48.8631215825358,2.27576198931936 48.8642602094147,2.27417540104977 48.8580448891578,2.27028104803102 48.8555300746401,2.26818963622017 48.8525406024696,2.26393260987174 48.8476567854353,2.26169696276872 48.8449516072323,2.26011037449913 48.843100611638)",1911,1922,999999,3492,95
1753,"LINESTRING(2.31386682807423 48.8610112900551,2.31487647513791 48.856266532499,2.31437165159673 48.8516636879388,2.31660729869975 48.8468705856338,2.31913141640567 48.8476773775406)",1923,1923,1937,1810,95
1757,"LINESTRING(2.33975860169977 48.8521470393758,2.34415777825964 48.8510081369267,2.34870119011177 48.8499166644345,2.35173013134025 48.8465471862184)",,1930,999999,1137,95
1763,"LINESTRING(2.23876332553149 48.8419914581966,2.23689670557766 48.8416901287572,2.23133206494123 48.8413656181097,2.22862018310985 48.8407861295676)",,1981,999999,760,95
1761,"LINESTRING(2.35182841190885 48.8464570315395,2.3559138442686 48.8461789061581,2.36087975774925 48.8468046860986,2.36478909391147 48.8441360168127,2.36552869813374 48.8423744483337)",,1939,999999,1289,95
1765,"LINESTRING(2.40662265257416 48.8771866104227,2.4164875199796 48.8797536909272)",,1937,999999,778,95
1814,"LINESTRING(2.33855752008279 48.87591240229,2.34018547128056 48.8759413398608,2.3374575530616 48.8784877806197,2.33679757284659 48.8790086275386,2.33772154514986 48.8808894184596,2.33719356097333 48.8822493309164)",,1911,1930,918,95
1816,"LINESTRING(2.34467836286936 48.8924843252994,2.3498650237662 48.8915306455303,2.35597473447615 48.8903746456625,2.36001857189254 48.8902590441923,2.36001857189254 48.8905191471008,2.35927134108718 48.8977436868958)",,1916,1930,1992,95
1766,"LINESTRING(-74.0608274560538 4.66577507464393,-74.0612452699703 4.66300202831681,-74.0619177578859 4.65939999431869,-74.0623719594791 4.65656032151034,-74.0625646510661 4.6557235075273,-74.0634614368813 4.65410393477164,-74.0638999378042 4.65314348411265,-74.0642937738187 4.65144148345735,-74.0656488158685 4.6440372098823,-74.0662722808864 4.64039187588912,-74.0676909420814 4.63254008907153,-74.0685049361604 4.62796174403159,-74.0690719602531 4.62458090136168,-74.0694703585223 4.62276681253277,-74.069603466478 4.6220295537841,-74.0698358248797 4.62127394399737,-74.0701793498021 4.62042764828256,-74.0728368338492 4.61541021502346,-74.0736513188188 4.61463022666149,-74.0738382415292 4.61424414457538,-74.0738648691458 4.61365840084775,-74.0742386709228 4.61258005262644,-74.0762471931825 4.60874915890754,-74.0798352442731 4.60366845060196,-74.0823754514154 4.60011818192623,-74.0846229383258 4.59711897652889)",1999,2000,999999,8195,21
1784,"LINESTRING(139.477103089224 35.6660847315092,139.476540556432 35.6676544730599,139.47480404209 35.6722244309499,139.473556686725 35.6751848292317,139.47274957446 35.6773702877157,139.472039275321 35.6797477226655,139.47174577994 35.6809397301916,139.471354452777 35.6819330561898,139.469603476351 35.6864143274195,139.469040943529 35.6882021826215,139.468380578954 35.6900694552789,139.466989537962 35.6939464617934,139.466573752831 35.6954362032237,139.466378089264 35.6962108577761,139.466109051822 35.6991306419028,139.466011220039 35.7000244320009,139.465937845531 35.7018424494215,139.466060135283 35.7037094027252,139.466133509128 35.7050599374268,139.466378088601 35.7081382766364,139.46685756354 35.7148440161999,139.467380475889 35.7171487884974,139.467716633847 35.7196051171727,139.467866037415 35.7215155426783,139.467978090067 35.7228801042862,139.47055530039 35.7309457022619,139.470928809217 35.7319765844643,139.47391687994 35.7422543567848,139.476232634043 35.749711732758,139.477017002611 35.7517426855794,139.479146003012 35.7548647955583,139.481909967745 35.7608055598365,139.485458301763 35.7675641551163,139.486802933548 35.7694128188289,139.490018193848 35.7736264385353,139.492744808381 35.7771113226843,139.493790633124 35.7784143270962,139.495359370262 35.7805051500106,139.498661031706 35.7847043040037,139.500005663492 35.7859768846703,139.500790032061 35.7866131673679,139.501910558587 35.7875827312014,139.506093857606 35.7908246243801,139.507326436785 35.7915517598361,139.508633717175 35.7923697792724,139.51468456042 35.7949449706467,139.518979912091 35.7967929977302,139.51995103505 35.7972777190274,139.522042684582 35.7976715529034,139.525628369422 35.7980350901359,139.529967647328 35.798501385416,139.53161108625 35.7988043300579,139.544011579736 35.8013187260112,139.548008124364 35.8020760585961,139.554880687 35.8034998243088,139.556412069744 35.8037118728291,139.558092859535 35.8039845051788,139.560744772284 35.8040753824207,139.562873772685 35.8041965519118,139.565936545176 35.8045903514883,139.569522230015 35.8052870690323,139.571576528679 35.8058626137003,139.574079037907 35.8070136905341,139.576432143567 35.8084373677318,139.57867319662 35.8098307292253,139.58118289759 35.8114541550782,139.584656529823 35.8137561299587,139.587495197009 35.8156642953904,139.590072407974 35.8173301166032,139.592014653985 35.8185718878623,139.594330408127 35.8200256442,139.59537623287 35.8205405098372,139.598999268624 35.8220850867226,139.601053567241 35.8230542176677,139.604788655649 35.8248107373283,139.607814077271 35.8261735275272,139.609644270583 35.8272940263879,139.611100955068 35.8285053587119,139.613581675591 35.8314730449144,139.620043378532 35.838861495342,139.62112655419 35.8397698638735,139.623666414287 35.8413140665214,139.627849713305 35.8441601651731,139.63210771406 35.8468245053965,139.632854731105 35.8473089213188,139.634610222679 35.8479447126722,139.636552468644 35.8483080197285,139.639054977872 35.8482777441977,139.641408083578 35.8477025070402,139.644807014027 35.8467336771338,139.647122768818 35.8461887051066,139.650297593962 35.8457951118723,139.655601419507 35.845643729344,139.663482455438 35.8455831762197,139.665312648797 35.8459464940946,139.66774045624 35.8468547814905,139.669533298683 35.8480355395658,139.671251439342 35.8490649040535,139.674522318129 35.8512148985566,139.67683807292 35.8527588783756,139.678220055621 35.8534854467013,139.705150042077 35.8643529036339,139.708175463699 35.8654123252636,139.720094968528 35.8703056194605,139.721626354797 35.8707898918696,139.724763829026 35.8715465615854,139.727042232949 35.8720005599482,139.744505906962 35.875367921783,139.747120468843 35.8757916332353,139.74842774976 35.8759429581973,139.755113558006 35.8759429581973,139.786423271224 35.876033753108,139.790569219327 35.8760034881658,139.796171851961 35.876033753108,139.801849186333 35.8760034881658,139.813552819215 35.8758218984607,139.815345661658 35.8760337532513,139.817586714712 35.8761245479895,139.827820856929 35.8763666667763,139.82965105024 35.8762758723156,139.83671036736 35.8764877259016,139.841790086688 35.8766390496506,139.842699583523 35.8766341969695,139.843896548712 35.8765128791092,139.845599876879 35.8761245481061,139.846994226514 35.8756419747347,139.848700000239 35.8747323506887,139.850007281203 35.8738546484431,139.858097548955 35.8681969477078,139.864073690416 35.8631117733961,139.869452217698 35.8586014350738,139.878140877461 35.8508834042677,139.879709614599 35.8491577369812,139.881128948215 35.8474320321408,139.883220597701 35.8460393306727,139.885461650755 35.8451310339281,139.887478598503 35.8447677123272,139.890466669211 35.8445254969923,139.894388512054 35.8440713412518,139.897067868775 35.8435731710994,139.899420974482 35.8425437353399,139.901549974836 35.8406967729696,139.903865729674 35.8380625063345,139.908908098689 35.8326725847478,139.910402134042 35.8312493421108,139.910959903377 35.8308005222003,139.91162621915 35.8304271320426,139.914274494012 35.8291574522845,139.916194895726 35.8281431912666,139.917519839698 35.8274644384845,139.918677107983 35.8268348761249,139.920684215058 35.8257559432445)",1973,1973,999999,57487,114
1787,"LINESTRING(139.569731308735 35.6209462142022,139.56922976296 35.621105316668,139.568575306907 35.6212495030099,139.567345908137 35.6214782118475,139.565130748418 35.6218941716904,139.564439593879 35.6220632160543,139.563870767586 35.6222670631791,139.563253009989 35.6225256002655,139.562757580639 35.6228189394064,139.562243802045 35.623186854767,139.561530000336 35.6237140530142,139.560869058592 35.6243512574633,139.560269599815 35.6250384330358,139.559270501814 35.6262128648911,139.558486594138 35.6271249117706,139.557871764628 35.6277995698946,139.557379901013 35.628186871055,139.556888037359 35.6284492352948,139.556475856602 35.6286730324553,139.555799544126 35.6289853688493,139.554877299824 35.6291852634892,139.553248001543 35.6295475712491,139.550834795663 35.630084783207,139.549113272952 35.6304470868902,139.54748397471 35.6308218820866,139.54411778235 35.6316089464581,139.541366420175 35.6321836233497,139.539721751162 35.632545917536,139.535476283864 35.6335236209809,139.534646264031 35.6337110115709,139.533754761192 35.6340233282808,139.53310919018 35.6343606289457,139.532217687341 35.6348603310127,139.531418408972 35.6353475375253,139.526426612001 35.6382432303735,139.524213225675 35.639554877913,139.523413947305 35.6400545475041,139.521248303879 35.6413157575912,139.519926420391 35.6419778045344,139.519157883447 35.6423650369973,139.518081931786 35.6426523372985,139.517175058215 35.6427397763088,139.514865619183 35.6428263976234,139.512560008426 35.6428638714172,139.509040109344 35.643013766417,139.506871934168 35.643088714059,139.505934319133 35.6431261877299,139.505350231049 35.6432510998339,139.504704660037 35.6434509588128,139.502199229727 35.6444502461463,139.497495783488 35.6464362927576,139.496419831789 35.6470858066781,139.495528328989 35.6475854291919,139.494406265094 35.6482724050272,139.493545503757 35.6487095683849,139.492961415673 35.6490218264793,139.492254361734 35.6491966904629,139.491455083325 35.6493465735815,139.489810414313 35.6492466515284)",1927,1927,999999,8146,114
