id,section_id,line_id,created_at,updated_at,city_id
3269,3396,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3270,3398,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3271,3400,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3272,3393,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3273,3403,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3274,3386,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3275,3418,346,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3276,3417,323,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3277,3416,323,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3278,3423,323,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3284,3428,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3285,3538,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3286,3536,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3287,3537,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3288,3425,323,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3289,3421,323,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3290,3422,323,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3291,3482,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3292,3426,323,2017-11-21 00:00:00,2017-11-21 00:00:00,266
3293,3583,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3294,3539,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3295,3582,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3296,3733,635,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3297,4400,767,2017-11-21 00:00:00,2017-11-21 00:00:00,189
3298,3429,627,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3299,3483,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3300,3509,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3301,3500,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3302,3501,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3303,3585,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3304,3514,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3305,3506,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3306,3508,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3307,3511,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3308,3517,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3309,3515,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3310,3504,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3311,3586,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3312,3430,621,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3313,3512,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3314,3484,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3315,3431,621,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3316,4399,767,2017-11-21 00:00:00,2017-11-21 00:00:00,189
3317,3499,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3318,3502,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3319,3510,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3320,4402,768,2017-11-21 00:00:00,2017-11-21 00:00:00,189
3321,3505,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3322,3507,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3323,3516,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3324,3513,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3325,3503,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3326,3518,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3327,3432,629,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3328,3486,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3329,3494,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3330,3488,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3331,3485,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3332,3489,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3333,3490,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3334,3491,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3335,3492,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3336,3495,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3337,3496,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3338,3493,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3339,3497,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3340,3498,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3341,3487,571,2017-11-21 00:00:00,2017-11-21 00:00:00,74
3343,3558,406,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3344,3559,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3345,3560,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3346,3563,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3347,3561,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3348,3562,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3349,3564,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3350,3543,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3351,3541,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3352,3540,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3353,4404,767,2017-11-21 00:00:00,2017-11-21 00:00:00,189
3354,3545,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3355,3554,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3356,3547,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3357,3553,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3358,3550,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3359,3552,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3360,3551,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3361,3548,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3362,3549,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3363,3556,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3364,3555,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3365,3557,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3366,3587,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3367,1201,333,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3368,3639,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3369,4405,769,2017-11-21 00:00:00,2017-11-21 00:00:00,236
3370,3643,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3371,3644,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3372,3645,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3373,3647,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3374,3648,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3375,3649,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3376,3651,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3377,3652,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3378,3653,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3379,3581,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3380,3603,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3381,3606,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3382,3641,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3383,3642,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3384,4406,769,2017-11-21 00:00:00,2017-11-21 00:00:00,236
3385,3631,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3386,4407,769,2017-11-21 00:00:00,2017-11-21 00:00:00,236
3387,3632,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3388,3630,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3389,3638,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3390,3628,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3391,3633,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3392,3625,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3393,3626,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3394,3629,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3395,3627,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3396,3635,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3397,3634,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3398,3637,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3399,3636,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3400,3640,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3401,3654,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3402,3655,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3403,3656,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3404,3660,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3405,3657,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3406,3658,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3407,3659,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3408,3662,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3409,3661,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3410,3665,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3411,3668,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3412,3664,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3413,3666,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3414,3663,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3415,3669,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3416,3667,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3417,3591,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3418,3592,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3419,3624,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3420,3623,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3421,4408,769,2017-11-21 00:00:00,2017-11-21 00:00:00,236
3422,4409,760,2017-11-21 00:00:00,2017-11-21 00:00:00,236
3423,4411,760,2017-11-21 00:00:00,2017-11-21 00:00:00,236
3424,4412,760,2017-11-21 00:00:00,2017-11-21 00:00:00,236
3430,3670,632,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3431,3685,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3432,3683,632,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3433,3680,630,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3434,3687,632,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3435,3686,632,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3436,3688,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3437,3682,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3438,3679,632,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3439,3698,630,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3440,3732,634,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3441,3672,632,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3442,3673,338,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3443,3674,632,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3444,3678,632,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3445,3675,338,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3446,3676,338,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3447,3677,338,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3448,4410,760,2017-11-21 00:00:00,2017-11-21 00:00:00,236
3449,3693,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3450,3684,630,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3451,3692,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3453,3695,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3454,3696,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3455,3694,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3456,3689,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3457,3681,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3458,3697,630,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3459,3690,632,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3460,3691,631,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3461,3580,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3462,3723,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3463,3724,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3465,3703,633,2017-11-21 00:00:00,2017-11-21 00:00:00,4
3466,3704,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3467,3701,630,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3468,3700,630,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3469,3699,630,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3470,3702,630,2017-11-21 00:00:00,2017-11-21 00:00:00,99
3471,3705,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3472,3706,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3473,3709,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3474,3711,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3475,3712,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3476,3713,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3477,1419,331,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3478,3707,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3479,3714,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3480,3715,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3481,3708,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3483,3717,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3484,3578,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3485,3719,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3486,3721,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3487,3720,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3488,3722,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3489,3736,635,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3490,3725,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3491,3727,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3492,3728,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3493,3729,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3494,3730,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3495,3726,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3496,1548,453,2017-11-21 00:00:00,2017-11-21 00:00:00,4
3497,3739,636,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3498,3738,636,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3499,3740,637,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3500,3741,637,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3501,4417,671,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3502,4418,671,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3504,4419,671,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3505,4420,679,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3506,4422,679,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3507,4423,779,2017-11-21 00:00:00,2017-11-21 00:00:00,63
3508,3742,638,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3509,3743,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3510,3744,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3511,3748,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3512,4421,679,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3513,3753,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3514,3764,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3515,3761,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3516,3763,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3517,3854,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3518,3768,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3519,3775,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3520,3855,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3521,3859,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3522,3745,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3523,3716,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3524,3718,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3525,3746,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3526,3747,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3527,3769,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3528,3751,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3529,3752,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3530,3779,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3531,3873,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3532,3756,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3533,3757,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3534,3758,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3535,3762,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3536,3760,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3537,3759,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3538,3755,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3539,3754,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3540,3776,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3541,3777,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3542,3778,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3543,3780,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3544,3940,660,2017-11-21 00:00:00,2017-11-21 00:00:00,1
3545,3765,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3546,3767,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3547,3766,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3548,3770,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3549,3771,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3550,3772,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3551,3773,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3552,3781,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3553,3774,370,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3554,3782,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3555,3750,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3556,3783,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3557,3749,369,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3558,3785,371,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3559,3798,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3560,3787,371,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3561,3795,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3562,3796,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3563,3797,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3564,3784,371,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3565,3786,371,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3566,3816,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3567,3788,371,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3568,3811,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3569,3815,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3570,3812,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3571,3813,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3572,3814,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3573,3826,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3574,3825,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3575,3829,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3576,3857,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3577,3789,371,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3578,3790,371,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3579,3794,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3580,3791,371,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3581,3792,406,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3582,3793,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3583,3818,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3584,3817,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3585,3819,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3586,3874,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3587,3858,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3588,3799,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3589,3800,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3590,3820,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3591,3821,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3592,3822,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3593,3850,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3594,3848,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3595,3851,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3596,3875,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3597,3876,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3598,3801,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3599,3806,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3600,3802,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3601,3803,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3602,3809,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3603,3807,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3604,3808,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3605,3810,372,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3606,3805,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3607,3804,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3608,3823,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3609,3828,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3610,3824,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3611,3827,373,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3612,3832,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3613,3831,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3614,3833,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3615,3840,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3616,3841,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3617,3849,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3618,3936,639,2017-11-21 00:00:00,2017-11-21 00:00:00,1
3619,3830,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3620,3842,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3621,3837,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3622,3835,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3623,3836,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3624,3839,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3625,3838,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3626,3834,375,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3627,3846,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3628,3844,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3629,3845,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3630,3847,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3631,3843,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3632,3853,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3633,3852,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3634,3542,374,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3635,3865,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3636,3861,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3637,3860,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3638,3879,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3639,3871,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3640,3863,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3641,3866,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3642,3869,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3643,3867,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3644,3878,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3645,3862,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3646,3870,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3647,3868,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3648,3872,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3649,3880,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3650,3877,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3651,1847,506,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3652,3881,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3653,3885,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3654,3883,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3655,3884,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3656,3886,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3657,3882,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
3658,4414,779,2017-11-21 00:00:00,2017-11-21 00:00:00,63
3659,4425,775,2017-11-21 00:00:00,2017-11-21 00:00:00,63
3660,3889,640,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3661,3890,642,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3662,517,162,2017-11-21 00:00:00,2017-11-21 00:00:00,69
3663,3908,10,2017-11-21 00:00:00,2017-11-21 00:00:00,1
3664,4426,622,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3665,8,7,2017-11-21 00:00:00,2017-11-21 00:00:00,1
3666,3916,647,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3667,3913,646,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3668,3914,646,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3669,3915,647,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3670,3912,644,2017-11-21 00:00:00,2017-11-21 00:00:00,1
3671,3906,644,2017-11-21 00:00:00,2017-11-21 00:00:00,1
